Date,Open,High,Low,Close,Adj Close,Volume
2022-06-07,1.468000,1.483000,1.450000,1.469000,1.469000,14790676
2022-06-08,1.489500,1.489500,1.441500,1.455000,1.455000,15074950
2022-06-09,1.450000,1.477000,1.441000,1.451500,1.451500,10212518
2022-06-10,1.445000,1.446000,1.416500,1.422500,1.422500,19142474
2022-06-13,1.410000,1.410000,1.350000,1.352000,1.352000,22816960
2022-06-14,1.371000,1.377000,1.313000,1.315500,1.315500,19659543
2022-06-15,1.346000,1.368500,1.322000,1.361000,1.361000,13337164
2022-06-16,1.388500,1.388500,1.289000,1.289000,1.289000,18764589
2022-06-17,1.290000,1.325000,1.275500,1.319000,1.319000,22733981
2022-06-20,1.339000,1.410000,1.326500,1.408500,1.408500,14029005
2022-06-21,1.415500,1.430500,1.373500,1.386000,1.386000,12993940
2022-06-22,1.370000,1.386500,1.341000,1.367000,1.367000,10093986
2022-06-23,1.379000,1.383000,1.330000,1.330000,1.330000,9478008
2022-06-24,1.340000,1.345000,1.314500,1.337000,1.337000,10289704
2022-06-27,1.349000,1.364500,1.336000,1.343000,1.343000,6553223
2022-06-28,1.349000,1.374000,1.340000,1.354000,1.354000,8047108
2022-06-29,1.348000,1.348000,1.292500,1.304500,1.304500,12308519
2022-06-30,1.292500,1.292500,1.219500,1.252500,1.252500,27082590
2022-07-01,1.248000,1.298000,1.233500,1.261500,1.261500,13724170
2022-07-04,1.284000,1.286500,1.234000,1.249500,1.249500,8638406
2022-07-05,1.260000,1.267000,1.197000,1.200500,1.200500,18271542
2022-07-06,1.228000,1.250500,1.215000,1.238500,1.238500,14415661
2022-07-07,1.247500,1.304500,1.235000,1.293000,1.293000,13098902
2022-07-08,1.305000,1.310500,1.267500,1.300500,1.300500,9698728
2022-07-11,1.262000,1.284500,1.226000,1.226000,1.226000,14742585
2022-07-12,1.223000,1.293000,1.202000,1.291500,1.291500,22991718
2022-07-13,1.291500,1.314500,1.232000,1.250000,1.250000,19125663
2022-07-14,1.240000,1.285500,1.238000,1.269000,1.269000,9605915
2022-07-15,1.262000,1.344500,1.246000,1.307000,1.307000,16793405
2022-07-18,1.330000,1.335000,1.309000,1.334000,1.334000,10155049
2022-07-19,1.311000,1.369500,1.304000,1.351000,1.351000,11001961
2022-07-20,1.355000,1.371500,1.323000,1.352000,1.352000,8312861
2022-07-21,1.352500,1.363500,1.318000,1.333500,1.333500,8769238
2022-07-22,1.325500,1.384000,1.322000,1.352500,1.352500,9811617
2022-07-25,1.340000,1.382500,1.337000,1.345000,1.345000,8072102
2022-07-26,1.340000,1.355000,1.321500,1.340000,1.340000,7110367
2022-07-27,1.359000,1.421000,1.346000,1.410000,1.410000,13919711
2022-07-28,1.420000,1.438000,1.398500,1.429500,1.429500,13656820
2022-07-29,1.461000,1.500000,1.385500,1.411500,1.411500,15273848
2022-08-01,1.420000,1.430000,1.388500,1.400000,1.400000,6269539
2022-08-02,1.392000,1.392000,1.346500,1.388500,1.388500,10259228
2022-08-03,1.387500,1.428000,1.377000,1.425000,1.425000,7213878
2022-08-04,1.430000,1.447500,1.413000,1.423000,1.423000,7935477
2022-08-05,1.423000,1.431000,1.413500,1.422500,1.422500,7279366
2022-08-08,1.429500,1.444000,1.412500,1.433000,1.433000,5451755
2022-08-09,1.420000,1.434500,1.400000,1.400000,1.400000,6114987
2022-08-10,1.391000,1.424000,1.391000,1.424000,1.424000,5836047
2022-08-11,1.435000,1.438000,1.403000,1.403000,1.403000,5502178
2022-08-12,1.410000,1.413500,1.385500,1.396500,1.396500,7200852
2022-08-15,1.400000,1.426500,1.383500,1.426500,1.426500,5843118
2022-08-16,1.425000,1.459500,1.419500,1.459500,1.459500,10220894
2022-08-17,1.455000,1.463500,1.398000,1.398000,1.398000,12160580
2022-08-18,1.399000,1.414500,1.387000,1.406000,1.406000,4991679
2022-08-19,1.392000,1.401000,1.326000,1.329000,1.329000,16044427
2022-08-22,1.320000,1.321000,1.269500,1.279500,1.279500,16741909
2022-08-23,1.270000,1.284500,1.263000,1.269000,1.269000,9916170
2022-08-24,1.270000,1.281500,1.253000,1.281500,1.281500,7578331
2022-08-25,1.295000,1.302500,1.281000,1.289500,1.289500,6227928
2022-08-26,1.302000,1.304000,1.250000,1.250000,1.250000,8448797
2022-08-29,1.239000,1.253000,1.231000,1.241000,1.241000,6538942
2022-08-30,1.242000,1.264500,1.236500,1.239500,1.239500,11234428
2022-08-31,1.243000,1.273000,1.240000,1.254000,1.254000,8765715
2022-09-01,1.246000,1.246000,1.215000,1.215000,1.215000,11040683
2022-09-02,1.227500,1.254000,1.215500,1.253000,1.253000,9558445
2022-09-05,1.222500,1.234500,1.206500,1.215500,1.215500,13079834
2022-09-06,1.223000,1.277000,1.223000,1.264500,1.264500,14502191
2022-09-07,1.251500,1.277000,1.233000,1.263000,1.263000,8219916
2022-09-08,1.278000,1.288500,1.245000,1.246000,1.246000,8722931
2022-09-09,1.252000,1.274500,1.252000,1.274500,1.274500,9402911
2022-09-12,1.285500,1.315500,1.279000,1.302000,1.302000,10410018
2022-09-13,1.316000,1.316000,1.246500,1.246500,1.246500,13243584
2022-09-14,1.222000,1.248000,1.212000,1.235500,1.235500,15349482
2022-09-15,1.240000,1.266500,1.231000,1.248000,1.248000,10818127
2022-09-16,1.225000,1.233000,1.211000,1.211000,1.211000,14018266
2022-09-19,1.210000,1.239000,1.206000,1.233000,1.233000,7135949
2022-09-20,1.233500,1.247500,1.212500,1.234500,1.234500,8777081
2022-09-21,1.220000,1.225000,1.191000,1.205000,1.205000,16433339
2022-09-22,1.188000,1.196500,1.164000,1.174000,1.174000,15488598
2022-09-23,1.182500,1.196000,1.122000,1.125000,1.125000,22718694
2022-09-26,1.125000,1.150500,1.095000,1.128000,1.128000,19376688
2022-09-27,1.150000,1.164500,1.137000,1.140000,1.140000,12063380
2022-09-28,1.125000,1.125500,1.073500,1.118000,1.118000,26380188
2022-09-29,1.112000,1.118500,1.055000,1.069500,1.069500,20836454
2022-09-30,1.088000,1.112500,1.072500,1.080500,1.080500,23506914
2022-10-03,1.091000,1.092000,1.037000,1.077000,1.077000,20068098
2022-10-04,1.104000,1.158000,1.104000,1.157000,1.157000,19294070
2022-10-05,1.149000,1.157000,1.117000,1.133500,1.133500,11864204
2022-10-06,1.144000,1.170500,1.128500,1.133500,1.133500,11118433
2022-10-07,1.136000,1.168500,1.123000,1.147000,1.147000,17213453
2022-10-10,1.130000,1.157000,1.114000,1.153000,1.153000,9647171
2022-10-11,1.140500,1.195000,1.130000,1.168500,1.168500,15787746
2022-10-12,1.175000,1.181500,1.127000,1.150500,1.150500,9691391
2022-10-13,1.146000,1.279000,1.141500,1.258000,1.258000,35132930
2022-10-14,1.280500,1.296000,1.252500,1.260000,1.260000,19437561
2022-10-17,1.269000,1.341500,1.269000,1.334500,1.334500,23828641
2022-10-18,1.351000,1.372000,1.324500,1.337000,1.337000,18817628
2022-10-19,1.344000,1.368500,1.340000,1.353500,1.353500,12317415
2022-10-20,1.341000,1.346000,1.298500,1.330000,1.330000,18842242
2022-10-21,1.308000,1.324500,1.277000,1.297000,1.297000,14500645
2022-10-24,1.332500,1.339000,1.287500,1.291000,1.291000,13317866
2022-10-25,1.302000,1.326000,1.282000,1.326000,1.326000,12726394
2022-10-26,1.321500,1.368000,1.314500,1.362000,1.362000,12396317
2022-10-27,1.367000,1.396500,1.347000,1.382500,1.382500,15261522
2022-10-28,1.379000,1.379000,1.326500,1.345500,1.345500,15288192
2022-10-31,1.348500,1.414500,1.344000,1.410500,1.410500,16462307
2022-11-01,1.415000,1.460500,1.414000,1.435500,1.435500,16393557
2022-11-02,1.443000,1.443000,1.401500,1.422500,1.422500,10449214
2022-11-03,1.391000,1.426500,1.380000,1.422000,1.422000,13863300
2022-11-04,1.430000,1.453000,1.413000,1.420500,1.420500,13772554
2022-11-07,1.401500,1.472500,1.401500,1.462000,1.462000,15748362
2022-11-08,1.460500,1.489000,1.446500,1.484000,1.484000,11771975
2022-11-09,1.468000,1.486500,1.457000,1.475500,1.475500,12873567
2022-11-10,1.474000,1.565000,1.465500,1.556000,1.556000,39273919
2022-11-11,1.560000,1.604000,1.560000,1.567000,1.567000,31710664
2022-11-14,1.566000,1.608500,1.546000,1.598000,1.598000,20646146
2022-11-15,1.597000,1.615000,1.568500,1.595500,1.595500,12718355
2022-11-16,1.571000,1.588000,1.506000,1.519500,1.519500,22434578
2022-11-17,1.528000,1.546500,1.487500,1.505500,1.505500,12926984
2022-11-18,1.526000,1.526000,1.495500,1.518000,1.518000,10933345
2022-11-21,1.506500,1.526000,1.488000,1.523000,1.523000,7719809
2022-11-22,1.523000,1.538000,1.512000,1.526000,1.526000,9180534
2022-11-23,1.527500,1.541500,1.516000,1.538000,1.538000,7969452
2022-11-24,1.544000,1.571500,1.540500,1.561000,1.561000,9670878
2022-11-25,1.563000,1.566000,1.545500,1.559500,1.559500,7229276
2022-11-28,1.540000,1.570000,1.535000,1.550500,1.550500,7637488
2022-11-29,1.550500,1.560000,1.529500,1.549000,1.549000,5923003
2022-11-30,1.559000,1.571500,1.546000,1.559000,1.559000,6848989
2022-12-01,1.572000,1.596000,1.544000,1.549000,1.549000,11665478
2022-12-02,1.550000,1.575000,1.535500,1.564000,1.564000,8721829
2022-12-05,1.557000,1.568500,1.543000,1.560000,1.560000,6503594
2022-12-06,1.547000,1.568000,1.526000,1.558500,1.558500,5666615
2022-12-07,1.549500,1.577500,1.536000,1.541000,1.541000,9453879
